ID;categorie;titres;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations;netflix_original;nombre_occurrence
70195800;Séries comiques|Ça devrait vous plaire|Les trouvailles du jour pour vous;Suits : avocats sur mesure;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYuKTnQ9j88llydTuadBgDUGBdneu5rQRuOZiLyQPzT-3jn7dbSA7aKVSsrTis8Rtc-Xq16Xw1owEbRMnWs1sd_6NLhrx33tSyY.webp?r=cd2;2019;9 Saisons;Recommandé à 97 %;13+;Après avoir impressionné un grand avocat par sa vive intelligence, un étudiant décroche un poste d'assistant convoité, alors qu'il n'est même pas diplômé en droit.;;0;;Gabriel Macht,Patrick J. Adams,Sarah Rafferty,Rick Hoffman,Meghan Markle,Gina Torres,Amanda Schull,Wendell Pierce,Aloma Wright,Vanessa Van Geneugden,Dulé Hill,Rachael Harris;;Séries judiciaires,Séries comiques,Séries US;;70143836,60011663,81435370,81303831,81581068,81396545,70143830,81140282,70136120,81603987,80024057,80014749,70153404,70270408,70281312,70178217,80176893,80207506,80241181,70281562,80113647;False;3
70205012;Les trouvailles du jour pour vous|Séries internationales|Ça devrait vous plaire|Anime;Naruto;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWZcQmHJ1lEhQlWPuxBEZpZ-mDlMqGqw1Iq3Fhrm-RIWjXCVLMThp3D7Bh_DA9O6xAFLqYVLHU3ObFdr5lelqhQmz_2VHAk3h94.webp?r=777;2006;9 Saisons;Recommandé à 97 %;13+;Cette série animée suit les aventures de Naruto, un orphelin qui puise dans sa force intérieure et l'esprit démoniaque qui l'habite pour devenir ninja.;;0;;Junko Takeuchi,Chie Nakamura,Noriaki Sugiyama,Kazuhiko Inoue,Ryoka Yuzuki,Showtaro Morikubo,Kentaro Ito,Koichi Tochika,Nana Mizuki,Toshihiko Seki,Hidekatsu Shibata,Masako Katsuki;;Anime SF et fantastique,Anime d'action,Séries pour la famille à voir ensemble,Japonais,Séries d'animation japonaise;Décalé;81223075,81030627,70177034,81670673,80007757,81302750,80198142,80045948,81080523,81091393,80003196,70266998,80103408,70300472,80000603,81263946,70297439,81281872,81172568,70142405,81026605,81193140,80037677,80050063,80204451,70299043,81006261,81249833;False;4
70205014;Anime;Ouran Host Club : Le lycée de la séduction;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSsKLQs6MQAGhBMeZklucfFFoSArxI5-nwNRggm3Ri5I_dIz1boqLQiRWK9YaenOiF9OTonQA9BDQedE4hBl7s_Oa5CJfA92N-s.webp?r=6ee;2006;26 Épisodes;;13+;À peine arrivée au lycée d'Ouran, Haruhi tombe sur un club de garçons dont les membres se font de l'argent de poche en divertissant les filles de l'école.;;0;Takuya Igarashi;Maaya Sakamoto,Mamoru Miyano,Masaya Matsukaze,Kenichi Suzumura,Keisuke Oda,Ayaka Saito,Daisuke Kirii;;Japonais,Anime romantique,Séries pour ados,Séries d'animation japonaise,Animes sur l'école;Décalé;81648330,81499847,80117781,80023687,80090370,80045948,81318842,81228573,81091393,81054849,70266998,81364887,80011358,70300472,80052669,80200989,81648185,81345945,81261669,80241072,81275353,80175351,81177634,81364944,80236253,81249833;False;1
70205672;Séries à regarder sans modération|Ajouts des 12 derniers mois|Ça devrait vous plaire|Thrillers TV|Séries internationales;La reine du sud;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbZ559Gcg9_IZH3rrsVW2Q89nQwvCWo7e46tc07GVImGPNoc6MCiH22-4a3yvBPaAr5pH3oZGcbNJazj_VHebsubf1ePJ7RJhiboa76Li2878knBzlf0sYxtzaEArDEbK7q4.jpg?r=186;2022;3 Saisons;;16+;Après des années de sang, de sueur et de larmes, une femme aux humbles origines doit assumer l'inconfortable statut de reine du trafic de drogue.;violence sexuelle;0;;Kate del Castillo,Raoul Bova,Humberto Zurita,Isabella Sierra,Paola Núñez,Mark Tacher,Flavio Medina,Luisa Gavasa,Antonio Gil,Alejandro Calva,Kika Edgar,Lincoln Palomeque,Cristina Urgel,Alberto Jiménez,Juan José Arjona,Dagoberto Gama,Christian Tappan,Miguel de Miguel,Salvador Zerboni,Carmen Navarro,Santiago Meléndez,Juan Carlos Solarte;;Mexicain,Séries inspirées de livres,Thrillers TV;Suspense;81025403,81459281,81025696,81481808,81252980,81098497,81167761,80133042,80066429,81557402,81012637,81495803,80035684,81408600,80210920,81494917,80211572,80992058,81317562,81486213,81166747,70281312,80997085,80025172,81410976,81397422,80176893,80241181,81022683;True;5
70208104;Films d'action et d'aventure;Sécurité rapprochée;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZ0x1GwztYLFbpybxrUGnQ3nUpTSjIaEvUqKylD7d9v9vcoSw09v9DAQwrreZs23cD-ahOUZIovWyD4cdRUcDSSkM3wwrYoLALc.webp?r=0aa;2012;1 h 54 min;Recommandé à 69 %;16+;Le jeune agent de la CIA Matt Weston doit assurer la fuite d'un dangereux criminel, dont la planque a été découverte et attaquée, vers une nouvelle résidence sécurisée.;violence;0;Daniel Espinosa;Denzel Washington,Ryan Reynolds,Vera Farmiga,Brendan Gleeson,Sam Shepard,Rubén Blades,Nora Arnezeder,Robert Patrick,Liam Cunningham,Joel Kinnaman;David Guggenheim;Films d'espionnage,Films d'action;Suspense;81030627,70264801,27828200,80017529,70140907,70056430,80190534,80111425,81279324,70020509,80170988,60022974,81557402,70044379,81249833,80218200,81370440,80236390,70189304,80071227,81486213,80013871,81073022,80098202,70305892,81612863;False;1
70211391;Séries nostalgie|Films et séries en français;Les aventures de Tintin;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTHXkDkFYBFtrOw2zFRAvnW4fA6gsNG2fmSOljM0oZjXVKKYkioahcAHyfS0Hzn8eOai5SDRrKxE7n6mtLHImW8k6jVQNU9Qb6U.webp?r=0f4;1992;3 Saisons;Recommandé à 84 %;10+;Le jeune reporter belge Tintin et son fidèle ami à quatre pattes, Milou, sillonnent le monde pour débusquer voleurs, kidnappeurs et assassins.;;0;;Colin O'Meara,David Fox,Wayne Robson,John Stocker,Dan Hennessey,Susan Roman,Thierry Wermuth,Christian Pelissier,Henri Labussière,Yves Barsacq,Jean-Pierre Moulin;;Pour enfants,Séries pour la famille à voir ensemble,Dessins animés,Séries inspirées de B.D.;;80121840,70002007,70234488,60034572,81628818,80026692,986399,600346,80121839,70141972,81616116,80206326,70121502,70220028,60020686,70243449,80001804,70297439,80001803,70109889,80002924,80053476,81035711,70047102,70288408,70250213;False;2
70213130;Séries internationales|Films et séries jeunesse|Séries dramatiques|Séries à regarder sans modération;Boys Over Flowers;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZcJTD3-hTWIOuyvp81j368ib54D3Tzd0z4oxm1TVR5QJq_XGJ6EJKWqCilrJma-XyZNB_HOm0kPawZOw8FkEUSWUcBdk3Zlzc8.webp?r=b23;2009;25 Épisodes;Recommandé à 72 %;13+;Jan-di, lycéenne d'origine modeste, tient tête à un gosse de riches trop gâté qui dirige la clique la plus puissante de l'école. Mais elle finit par en tomber amoureuse.;;0;;Ku Hye-sun,Lee Min-ho,Kim Hyun-joong,Kim Beom,Kim Joon,Kim So-eun,Lee Hye-yeong,Park Ji-bin,Lim Ye-jin,Jeong Ho-bin;;Séries dramatiques romantiques,Séries dramatiques,Coréen,Séries pour ados,Séries inspirées de mangas;Décalé;70215461,81026700,81093144,81092192,80092878,80123798,81486372,81435649,70245012,70215459,81033650,80025266,81473182,81159258,80188354,80188471,81260283,81649877,80188605,80029647,81354739,81472752,81517168,81406881,81140933,80188662,80168068,81483827,81422314,81030026,81463556,81030008;False;4
70213223;Séries à regarder sans modération|Ça devrait vous plaire|Films et séries du Royaume-Uni|Séries saluées par la critique|Séries internationales|Films d'époque;Downton Abbey;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYCfCc8ffNMJ686CLsYGIxFVcWTfPZyvJC3klT96M0OtJ7FNCHvsIbF4M9FlZ4wk_2Hl3EaVqXUqUu0QOLa3AKTp0Cp-Yr9nB1Q.webp?r=bff;2015;6 Séries;Recommandé à 95 %;16+;À travers l'histoire de la famille Crawley et de ses domestiques, cette série expose le snobisme et les intrigues d'un système de classes moribond.;violence sexuelle;0;;Hugh Bonneville,Jessica Brown Findlay,Samantha Bond,Laura Carmichael,Jim Carter,Raquel Cassidy,Brendan Coyle,Tom Cullen,Michelle Dockery,Kevin Doyle,Siobhan Finneran,Michael Fox,Joanne Froggatt,Matthew Goode,Harry Hadden-Paton,Thomas Howes,Lily James,Rob James-Collier,Rose Leslie,Phyllis Logan,Elizabeth McGovern,Sophie McShera,Lesley Nicol,Maggie Smith,Penelope Wilton;;Séries dramatiques,Britannique,Films d'époque,Séries dramatiques sociales;Cérébral;60011663,81410649,81459281,81354529,80197327,81691686,70195800,80111425,81414644,81476441,81564749,81408600,70135893,81222923,81603987,80234304,80136311,80244928,80213020,70155618,80119411,81140933,80100929,80240027,80176893,80207506,80241181,80070050,81612863;False;6
70213238;Séries nostalgie;Monty Python's Flying Circus;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABRn4oAuSceI8gAuXLCsTBS_a9BixXg_Vcb8RQVZYZyHaph1Qe88LlYijoBKfN_YMrXFWjpoUl_5QrxiBpNtUbUXYMhyMX5wWNzk.webp?r=846;1974;4 Saisons;;7+;La renommée des Monty Python s'impose pour leur finesse et leur inventivité, ainsi qu'un sacré sens du timing et un sérieux penchant pour le travestisme.;;0;;John Cleese,Graham Chapman,Terry Jones,Eric Idle,Michael Palin,Terry Gilliam;;Britannique,Séries comiques;Absurde,Décalé;;False;1
70217931;Divertissement, variété et talk-shows|Téléréalité;Les Real Housewives de Beverly Hills;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABe61rVk6cyZKtL7vh5-eCcyOduvcxfxbrvTqMT0Y_gAkVoTfKux9WDZNUMVz8FEXK_RZMbiac9piQQ-bLj0Jho0MCX1F7I5BlKk.webp?r=e67;2022;3 Saisons;Recommandé à 71 %;13+;La série culte prend ses quartiers à Beverly Hills où, du haut de leurs talons aiguilles, des femmes s'affrontent, trinquent et s'échauffent les esprits. Drames garantis.;;0;;Lisa Vanderpump,Kyle Richards,Kim Richards,Taylor Armstrong,Adrienne Maloof,Camille Grammer,Brandi Glanville,Yolanda Hadid,Eileen Davidson;;Téléréalité,Séries US;;81108694,81312532,81228402,80244565,81462121,81666400,70234677,81456532,81423793,81040957,81512574,81127121,70142384,80993568,81180964,70153388,81425251,81417684,81175724,81447330,81039144,81480322,70142382,70187741,81666490;False;2
70218756;Blockbusters;Ted;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUwUur1_CJGSbIygoPgITLRG7Uu1gtLY1qeeV00N7dedU_O_Qeahl_dsUKreHYnI4gnZu2Ytwb8KzSlFe8oGEJCs6jwEiS29udM.webp?r=dfc;2012;1 h 46 min;;16+;Un ours en peluche grossier et fêtard refusant de voir son meilleur ami grandir tente de s'interposer dans sa vie amoureuse en sabotant ses projets de mariage.;;0;Seth MacFarlane;Mark Wahlberg,Mila Kunis,Seth MacFarlane,Joel McHale,Giovanni Ribisi,Patrick Warburton,Matt Walsh,Jessica Barth,Aedin Mincks,Bill Smitrovich,Patrick Stewart;Seth MacFarlane,Alec Sulkin,Wellesley Wild;Films comiques;Absurde,Décalé;81280467,70044593,81030627,81233034,70267242,80073160,80235928,81097919,80993280,215309,80171706,60031264,81191429,80014749,80191876,70153404,70087541,70244166,70270408,80158583,70113002,70125231,70123711,80094318,70028904,81270678;False;1
70230640;Blockbusters;Django Unchained;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXaUrwuLlhjxCNCpjob8BDvTrs4cL5_FcU_PLCZJIgG-4DmT8EMr8ZUers6lFBeEOBfxggfUC8-wHHH5jS_xDH0rxJCNbyCSOh0.webp?r=cfc;2012;2 h 45 min;Recommandé à 55 %;16+;Un esclave affranchi nommé Django traverse les États-Unis en compagnie d'un chasseur de primes allemand pour libérer sa femme, prisonnière d'un propriétaire de plantation.;violence;0;Quentin Tarantino;Jamie Foxx,Christoph Waltz,Leonardo DiCaprio,Kerry Washington,Samuel L. Jackson,Walton Goggins,Dennis Christopher,James Remar,David Steen,Dana Gourrier,Nichole Galicia,Laura Cayouette,Ato Essandoh,Sammi Rotibi,Escalante Lundy,Don Johnson;Quentin Tarantino;Drames,Westerns,Drames sociaux,Drames primés;Violent;60011663,1151721,80200571,80097141,81064867,80017529,60011152,70305903,81140931,60024942,80175798,70305907,70189289,81557402,81092221,18907685,81077494,81603987,60000417,80185760,80013871,70132721,81210670,80207506,60029681,80200267;False;1
70234488;Séries nostalgie|Films et séries en français;Yakari;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXTU-9oOP2vGyGiU8f6Izyd44BUvWlF1B4YTkwYmav8V7MrnnQf98BpET5hST527BvNoJeXE8Ee6oCzV8vMpmeI5WQmC4LUt2U4.webp?r=644;2005;26 Épisodes;Recommandé à 65 %;7+;Ce dessin animé suit les aventures de Yakari, un jeune Sioux capable de communiquer avec les animaux.;;0;Xavier Giacometti;Eleanor Noble,Benjamin Nathan-Serio,Mark Hauser,Sonja Ball,Annie Bovaird,Marcel Jeannin,Harry Standjofski,Daniel Brochu,Mark Camacho;;Pour enfants,Belge,Séries inspirées de livres,Dessins animés,Séries inspirées de B.D.;;70288468,80026692,70180051,80121839,80231523,70287700,81616116,81054415,80206326,60020686,80164216,80001804,80001803,80026226,80115432,80053476,81035711,70302614,70288408,81186971,70250213,80060413,70211391,70252973,80039394,81054417;False;3
70242311;Séries comiques|Séries saluées par la critique|Ça devrait vous plaire|Les trouvailles du jour pour vous;Orange Is the New Black;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVLM5ZycK6OTGgblFj-MEBcz4iazmLtlC3Cf2MjTPg3T0MjgXIFWwCWTRxgKk57FF2izS_x4Vwc8-GhqLOj2aUWRex4IedG_eNvFpKAqfnLjK77PaznpFN9QvkGErojpa3oI.jpg?r=40f;2019;7 Saisons;Recommandé à 92 %;16+;Lorsqu'un crime de jeunesse la rattrape, une New-Yorkaise privilégiée se retrouve dans une prison pour femmes, où elle se fait rapidement des amis et des ennemis.;drogue, violence sexuelle, suicide;0;;Taylor Schilling,Kate Mulgrew,Laura Prepon,Jason Biggs,Natasha Lyonne,Michael Harney,Uzo Aduba,Danielle Brooks,Samira Wiley,Dascha Polanco,Selenis Leyva,Nick Sandow,Yael Stone,Taryn Manning,Lea DeLaria,Matt McGorry,Emma Myles,Vicky Jeudy,Laverne Cox,Pablo Schreiber,Lori Petty,Ruby Rose,Adrienne C. Moore,Jackie Cruz,Elizabeth Rodriguez,Jessica Pimentel,Laura Gómez,Dale Soules,Amanda Fuller,Henny Russell,Mackenzie Phillips,Vicci Martinez;;Séries inspirées de livres,Séries comiques,Séries US,Séries inspirées de faits réels;;70143836,70177057,70143830,70283264,70136120,80027158,80211627,80024057,81305952,81447461,80014749,70153404,70270408,81166770,80113701,81446305,80177342,80241181,80176893,70281562,81612863;True;4
70244166;Films et séries jeunesse;Pitch Perfect;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcs2G8nXwPugr8fdlr5T-kF0BWjWmQFCqFyRm2i2XJCdrU2uY2i8y2I-E6VxleTOfHuyQ5RwKp2XtMXkgv5TJExJMUQqEnUXwpw.webp?r=8ee;2012;1 h 52 min;;13+;Beca rejoint les Bellas et réinvente le style du groupe de chant a cappella pour battre une chorale masculine lors d'une compétition universitaire.;;0;Jason Moore;Anna Kendrick,Rebel Wilson,Skylar Astin,Anna Camp,Adam Devine,Brittany Snow,John Michael Higgins,Elizabeth Banks,Alexis Knapp,Ester Dean,Hana Mae Lee;Mickey Rapkin,Kay Cannon;Films comiques,Films inspirés de livres,Comédies musicales;Bonne humeur,Décalé;80225841,81132038,81127150,70218756,80200573,80158485,81209142,80200642,80220496,80073160,81018383,81026818,70077514,80027158,70155618,70153404,70270408,70125231,70113002,60034573,60003509,384406,81026819,80217525;False;1
70244568;Séries nostalgie|Films et séries en français;Code Lyoko;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeuIau_4hFVrCv2FAHY2xi2lz8ioNPcW5G4C9SMIA1YECAucxVgkxJ7RFGfQPWj55z_uV96URxz7A3i0AuDdgpuvR2EirS0b0xU.webp?r=ef7;2007;4 Saisons;Recommandé à 75 %;7+;Après avoir découvert un univers parallèle caché à l'intérieur d'un supercalculateur, quatre ados doivent empêcher un dangereux virus de le détruire.;;0;;Raphaelle Bruneau,Sophie Landresse,Marie-Line Landerwyn,Géraldine Frippiat,Carole Baillien,Bruno Mullenaerts,Frédéric Meaux;;Pour enfants,Dessins animés;;70002007,80147919,70252898,70177034,80048100,70177689,70177033,80026692,80101401,80075595,80221337,80003196,60020686,80103408,80113201,70155579,60031264,80001804,70297439,70142405,80001803,80217957,81068803,70250213,70252973,70211391;False;2
70245012;Séries nostalgie;Full House;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYus7AVSrhu4evRakMvWgRx2uyXEZSwJ__fryj9-Lwa13WzZgih9Jq-TvkwYZ_ZH1qwI26rLoc9aA9q-uxmOfad-vz1c-5TJtos.webp?r=aa2;2004;16 Épisodes;;7+;Les deux meilleures amies d'une scénariste en herbe lui font croire qu'elle a gagné un voyage. Durant son absence, elles en profitent pour vendre sa maison.;;0;;Song Hye-kyo,Jung Ji-hoon,Han Eun-jeong,Kim Seong-su;;Coréen,Séries comiques,Séries comiques romantiques,Séries inspirées de B.D.;Attachant,Romantique;70215461,80123798,81609047,70215459,81033650,81482494,81594904,80986896,80025266,80039905,80188354,70296735,80188471,81005504,80188605,80029647,81406881,81205775,80188348,80029197,80188662,81483827,81422314,81463556,81205812,70213130;False;1
70252973;Ça devrait vous plaire|Les trouvailles du jour pour vous;LEGO Ninjago : Les maîtres du Spinjitzu;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABb_AR8FAOSrLih7nVjMvsKPUGujQig3c27bBjUjuO5ltyiau18L6mMLOi__ZEaWN2jqFECcc8ZvBXIAc8-RH5gbaFPlHZejXpMk.webp?r=325;2019;10 Saisons;Recommandé à 95 %;7+;Kai, Jay, Cole et Zane doivent maîtriser les pouvoirs élémentaires et les armes Spinjitzu pour protéger le monde de Ninjago.;;0;;Vincent Tong,Jillian Michaels,Ian James Corlett,John Novak,Paul Dobson,Michael Adamthwaite,Kelly Metzger,Brent Miller,Kirby Morrow,Brian Drummond,Mark Oliver,Michael Kopsa;;Pour enfants,Danois,Dessins animés,Séries scandinaves;;80075820,81121910,80225085,70177689,81628818,81670673,80007757,80062112,80075595,81616116,80003196,81280732,80103408,60031264,80155771,80176076,81172568,70142405,81026605,81475311,81193140,81354663,81068803,81186971,80039394;False;2
70259782;Séries nostalgie;DreamWorks: Histoires courtes;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABSiVJm9h9rwm3pd6K-tB9XgGOOGzKAt9p-6bVmYagNpL5vZv2XopqNePjXpMAySVnr7UZo_3BCJtMBPpuAUiEQ17K23XtQzeZtM8jmMEEIeMyidP5P1ON08H.webp?r=48b;2011;5 Épisodes;;TOUS PUBLICS;Les personnages les plus cool de DreamWorks se déchaînent dans ces courts métrages : B.O.B. organise une évasion, les carottes zombies attaquent, et ce n'est pas tout !;;0;;Seth Rogen,Kiefer Sutherland,Will Arnett,Hugh Laurie,Will Ferrell,David Cross,Bruce Willis,Steve Carell,Garry Shandling;;Pour enfants,Séries pour la famille à voir ensemble,Séries comiques,Dessins animés;;80121840,80233925,70002007,80011621,70218316,70011204,70113007,70267728,70305922,81589565,81002813,81399614,70220028,81312563,80103408,60020686,80048061,70243449,81050106,70181623,70259783,70273612,80071348,81475311,70109889,81153694;False;2
70259784;Séries nostalgie;DreamWorks: Joyeux Noël de Madagascar;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaT_juBTXtaGnJjOk3W7KCzUUtETs9RBRLJH6NiIV6XjUiEkfNLyj0FYMso0MRv16ql1wlYTYS506-2Syb8n8ZUIWrZWEMFmSgo.webp?r=216;2005;4 Épisodes;;TOUS PUBLICS;Madagascar s'emballe avec ces contes de vacances sur la Saint-Valentin et les fêtes de fin d'année où l'on retrouve toutes nos bestioles préférées.;;0;;Tom McGrath,Chris Miller,Christopher Knights,John DiMaggio,Ben Stiller,Chris Rock,David Schwimmer,Jada Pinkett Smith,Cedric the Entertainer,Andy Richter,Carl Reiner;;Pour enfants,Séries pour la famille à voir ensemble,Séries comiques,Dessins animés;;80233925,80121840,70002007,80011621,70113007,60034572,70305922,70267728,81628818,81589565,81002813,70220028,80048061,60020686,81312563,60031264,80071348,70273612,80151644,81475311,70298991,70047102,81153694;False;1
70264888;Séries SF et fantastique|Séries de SF et d'horreur|Films et séries du Royaume-Uni|Ça devrait vous plaire|Séries internationales;Black Mirror;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQBXnB-1VoBSOn2DoIc32M-UB5DjeogmrkNN3Ouu4P_N9ku2wx9afJ7XRhCdAsBk75AAQWjZZkTLujhbZSMRR0XWw1N0fBM2uJBgnA21oJNZ_P9sJlRDDhlItJKdMj3cayhg.jpg?r=fcc;2019;5 Saisons;Recommandé à 92 %;16+;Les histoires tordues se succèdent dans cette série d'anthologie hallucinante qui révèle les plus grandes innovations de l'humanité, mais aussi ses côtés les plus sombres.;violence, sexe;7;;Jesse Plemons,Cristin Milioti,Jimmi Simpson,Michaela Coel,Rosemarie DeWitt,Douglas Hodge,Andrea Riseborough,Brenna Harding,Owen Teague,Andrew Gower,Kiran Sonia Sawar,Georgina Campbell,Joe Cole,Maxine Peake,Jake Davies,Clint Dyer,Letitia Wright,Babs Olusanmokun,Bryce Dallas Howard,Alice Eve,Michael Kelly,Cherry Jones,Gugu Mbatha-Raw,Mackenzie Davis,Wyatt Russell,Benedict Wong,Kelly Macdonald,Faye Marsay,Madeline Brewer,Hannah John-Kamen,Malachi Kirby,Alex Lawther,Jerome Flynn,James Norton,Rory Kinnear,Lindsay Duncan,Daniel Kaluuya,Jessica Brown Findlay,Rupert Everett,Toby Kebbell,Jodie Whittaker,Hayley Atwell,Domhnall Gleeson,Lenora Crichlow,Michael Smiley,Daniel Rigby,Chloe Pirrie,Jason Flemyng,Jon Hamm,Oona Chaplin,Rafe Spall,Anthony Mackie,Yahya Abdul-Mateen II,Tammy Brown,Andrew Scott,Damson Idris,Topher Grace,Miley Cyrus,Madison Davenport,Angourie Rice,Annie Murphy,Salma Hayek,Samuel Blenkin,Myha'la Herrold,Aaron Paul,Josh Hartnett,Kate Mara,Zazie Beetz,Clara Rugaard,Danny Ramirez,Anjana Vasan,Paapa Essiedu;;Britannique,Séries SF,Thrillers TV;À énigmes,Insolite;80244645,70143836,60011663,81481808,80044950,80025744,70195800,70305903,80222802,81483047,80100172,81603987,80234304,80097140,80214512,81447461,80014749,70189304,80174608,80241181,80176893,81612863;True;7
70266998;Séries internationales|Ça devrait vous plaire|Anime;Fairy Tail;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABV0CfaT1qOCT0K252EA7QyrQESsoOcjgRpzchgN097yANwTQhQaULtGz7Pv9z2eX6WopfddLmlby-UzlsVj4tmkTw2qszAWitac.webp?r=630;2018;9 Saisons;Recommandé à 95 %;13+;Quatre jeunes sorciers unissent leurs forces pour mener des missions dans l'ensemble du royaume et forgent des liens plus puissants que la magie.;;0;;Tetsuya Kakihara,Aya Hirano,Rie Kugimiya,Yuichi Nakamura,Sayaka Ohara,Satomi Sato,Yui Horie,Shinpachi Tsuji,Ryoko Ono,Wataru Hatano,Hiroki Touchi,Mai Nakahara,Katsuyuki Konishi,Mamiko Noto,Akira Ishida,Hiroki Yasumoto,Eri Kitamura,Daisuke Kishio,Mariya Ise;;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;Décalé;81239555,80117781,80023687,70205012,81302750,80198142,80045948,81080523,80004762,81091393,81228573,81026767,80011358,70300472,80052669,80200989,80000603,81263946,81261669,81318888,81261630,81281579,80175351,81177634,80191008,80050063,70204980,70299043,81006261,81364944,81249833;False;4
70270408;Films et séries jeunesse;Les Miller, une famille en herbe;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWnPR9jyqv66lLMNcMKubuKLIIskYaDDmkhyACGkFZk9Afj2oXq--QbFjU3HWjtMXVzNtz_n-DRgKpjnsnWOaFeYQbru-1wb9go.webp?r=d42;2013;1 h 50 min;Nouveau;16+;"Pour éponger sa dette, un petit trafiquant d'herbe accepte une mission de contrebande au Mexique, où il va en camping-car avec sa ""famille"" composée de toutes pièces.";;0;Rawson Marshall Thurber;Jennifer Aniston,Jason Sudeikis,Emma Roberts,Will Poulter,Ed Helms,Nick Offerman,Kathryn Hahn,Molly C. Quinn,Tomer Sisley,Matthew Willig;Bob Fisher,Steve Faber,Sean Anders,John Morris;Films comiques;Décalé;81030627,81088495,81581068,70218756,70120816,70267242,81663276,70143830,70220030,81165134,81033865,81018383,70136120,81623351,70208247,70155618,60034587,70153404,70244166,80158583,70167070,70113002,70125231,80196149,70028904,70281562;False;1
